iso_year,iso_week,censuscode,district,state,lat,lon,cases,deaths,is_outbreak,cases_lag1,cases_lag2,cases_lag3,cases_roll4w,temp_k,preci_mm,LAI,population_2024,pop_density_per_km2_2024,week_sin,week_cos,is_monsoon
2019,31,562,Dharwad,Karnataka,15.4540505,75.0066516,10,0.0,0,15.0,10.0,,12.5,,0.4887762571,2.0,2455376,569.16,-0.568065,-0.822984,1
2019,37,562,Dharwad,Karnataka,15.4540505,75.0066516,6,0.0,0,10.0,15.0,10.0,11.67,,0.9479681131,6.0,2455376,569.16,-0.970942,-0.239316,1
2020,44,562,Dharwad,Karnataka,15.4540505,75.0066516,8,0.0,0,6.0,10.0,15.0,10.25,306.372,0.0714202973,,2455376,569.16,-0.822984,0.568065,0
2021,6,562,Dharwad,Karnataka,15.4540505,75.0066516,3,0.0,0,8.0,6.0,10.0,9.75,306.96,8.81e-05,,2455376,569.16,0.663123,0.748511,0
2021,27,562,Dharwad,Karnataka,15.4540505,75.0066516,2,0.0,0,3.0,8.0,6.0,6.75,309.1,0.2825220683,5.0,2455376,569.16,-0.120537,-0.992709,1
2010,21,563,Uttara Kannada,Karnataka,14.72447415,74.64223734,40,0.0,1,,,,,303.92,0.1287411941,,178346,17.31,0.568065,-0.822984,0
2016,19,563,Uttara Kannada,Karnataka,14.72447415,74.64223734,10,0.0,0,40.0,,,40.0,306.872,0.06062051788,36.0,178346,17.31,0.748511,-0.663123,0
2017,34,564,Haveri,Karnataka,14.7874825,75.3996731,14,0.0,0,,,,,298.13,0.5315619671,11.0,573955,118.35,-0.822984,-0.568065,1
2019,13,564,Haveri,Karnataka,14.7874825,75.3996731,65,0.0,1,14.0,,,14.0,307.188,0.04261680977,19.0,573955,118.35,1.0,-0.0,0
2019,25,564,Haveri,Karnataka,14.7874825,75.3996731,33,0.0,0,65.0,14.0,,39.5,298.48,0.4827226115,,573955,118.35,0.120537,-0.992709,1
2019,28,564,Haveri,Karnataka,14.7874825,75.3996731,63,0.0,0,33.0,65.0,14.0,37.33,299.41,0.9761882572,4.0,573955,118.35,-0.239316,-0.970942,1
2012,18,565,Bellary,Karnataka,15.2485413,76.8323648,52,0.0,0,,,,,312.59200000000004,0.0001694238721,5.0,884950,104.29,0.822984,-0.568065,0
2012,23,565,Bellary,Karnataka,15.2485413,76.8323648,14,0.0,0,52.0,,,52.0,312.05,0.001467437758,3.0,884950,104.29,0.354605,-0.935016,1
2014,30,565,Bellary,Karnataka,15.2485413,76.8323648,31,0.0,0,14.0,52.0,,33.0,305.67,0.09444324046,4.0,884950,104.29,-0.464723,-0.885456,1
2017,13,565,Bellary,Karnataka,15.2485413,76.8323648,58,0.0,1,31.0,14.0,52.0,32.33,319.072,5.98e-05,4.0,884950,104.29,1.0,-0.0,0
2021,31,565,Bellary,Karnataka,15.2485413,76.8323648,25,0.0,0,58.0,31.0,14.0,38.75,302.88,0.1445197081,,884950,104.29,-0.568065,-0.822984,1
2010,27,566,Chitradurga,Karnataka,14.2266443,76.4005122,212,0.0,1,,,,,308.76,0.5157051303,3.0,3780185,445.15,-0.120537,-0.992709,1
2013,31,566,Chitradurga,Karnataka,14.2266443,76.4005122,14,0.0,0,212.0,,,212.0,302.1,0.177782786,4.0,3780185,445.15,-0.568065,-0.822984,1
2017,6,566,Chitradurga,Karnataka,14.2266443,76.4005122,31,0.0,0,14.0,212.0,,113.0,311.9366666,6.69e-05,4.0,3780185,445.15,0.663123,0.748511,0
2017,21,566,Chitradurga,Karnataka,14.2266443,76.4005122,17,0.0,0,31.0,14.0,212.0,85.67,313.99,0.0210387157,5.0,3780185,445.15,0.568065,-0.822984,0
2017,31,566,Chitradurga,Karnataka,14.2266443,76.4005122,23,0.0,0,17.0,31.0,14.0,68.5,308.88,0.0765415076,5.0,3780185,445.15,-0.568065,-0.822984,1
2017,43,566,Chitradurga,Karnataka,14.2266443,76.4005122,29,0.0,0,23.0,17.0,31.0,21.25,302.028,0.007614924707,14.0,3780185,445.15,-0.885456,0.464723,0
2019,11,566,Chitradurga,Karnataka,14.2266443,76.4005122,18,0.0,0,29.0,23.0,17.0,25.0,313.62,0.0002862262239,5.0,3780185,445.15,0.970942,0.239316,0
2019,45,566,Chitradurga,Karnataka,14.2266443,76.4005122,17,1.0,0,18.0,29.0,23.0,21.75,301.79200000000003,0.136642746,13.0,3780185,445.15,-0.748511,0.663123,0
2016,45,567,Davanagere,Karnataka,14.4679807,75.9195682,50,0.0,1,,,,,307.856,0.007279225087,,3555239,593.97,-0.748511,0.663123,0
2017,16,567,Davanagere,Karnataka,14.4679807,75.9195682,26,0.0,0,50.0,,,50.0,314.34000000000003,0.001408977287,5.0,3555239,593.97,0.935016,-0.354605,0
2017,21,567,Davanagere,Karnataka,14.4661266,75.9206361,28,0.0,0,26.0,50.0,,38.0,314.295,0.09575843529,,3555239,593.97,0.568065,-0.822984,0
2017,27,567,Davanagere,Karnataka,14.4679807,75.9195682,48,0.0,0,28.0,26.0,50.0,34.67,305.58,0.1599315507,5.0,3555239,593.97,-0.120537,-0.992709,1
2019,29,567,Davanagere,Karnataka,14.4661266,75.9206361,32,0.0,0,48.0,28.0,26.0,38.0,302.46,0.4822923075,6.0,3555239,593.97,-0.354605,-0.935016,1
2011,1,568,Shimoga,Karnataka,13.9326093,75.574978,28,0.0,0,,,,,301.44,0.0003410643847,8.0,1265818,148.57,0.120537,0.992709,0
2013,21,568,Shimoga,Karnataka,13.9326093,75.574978,22,0.0,0,28.0,,,28.0,305.56,0.1449980029,10.0,1265818,148.57,0.568065,-0.822984,0
2015,21,568,Shimoga,Karnataka,13.9326093,75.574978,45,0.0,1,22.0,28.0,,25.0,301.395,0.3822371089,13.0,1265818,148.57,0.568065,-0.822984,0
2016,23,568,Shimoga,Karnataka,13.9326093,75.574978,14,0.0,0,45.0,22.0,28.0,31.67,310.22,0.6677678855,,1265818,148.57,0.354605,-0.935016,1
2017,37,568,Shimoga,Karnataka,13.9326093,75.574978,18,0.0,0,14.0,45.0,22.0,27.25,299.5666666,0.8462083696,17.0,1265818,148.57,-0.970942,-0.239316,1
2014,25,569,Udupi,Karnataka,13.3419169,74.7473232,10,0.0,0,,,,,301.92,1.943347978,13.0,1920270,491.66,0.120537,-0.992709,1
2015,23,569,Udupi,Karnataka,13.3419169,74.7473232,176,0.0,1,10.0,,,10.0,305.0,0.3156843163,,1920270,491.66,0.354605,-0.935016,1
2016,10,569,Udupi,Karnataka,13.3419169,74.7473232,7,0.0,0,176.0,10.0,,93.0,304.88,0.0203458745,,1920270,491.66,0.935016,0.354605,0
2016,21,569,Udupi,Karnataka,13.3419169,74.7473232,13,0.0,0,7.0,176.0,10.0,64.33,303.24,0.4378357045,18.0,1920270,491.66,0.568065,-0.822984,0
2016,22,569,Udupi,Karnataka,13.3419169,74.7473232,20,0.0,0,13.0,7.0,176.0,51.5,303.37333340000004,1.153979421,10.0,1920270,491.66,0.464723,-0.885456,1
2016,32,569,Udupi,Karnataka,13.3419169,74.7473232,13,0.0,0,20.0,13.0,7.0,54.0,300.6,1.722122339,,1920270,491.66,-0.663123,-0.748511,1
2016,48,569,Udupi,Karnataka,13.3419169,74.7473232,16,0.0,0,13.0,20.0,13.0,13.25,302.624,0.0001395841599,25.0,1920270,491.66,-0.464723,0.885456,0
2017,22,569,Udupi,Karnataka,13.3419169,74.7473232,63,0.0,0,16.0,13.0,20.0,15.5,302.71500000000003,1.017164019,,1920270,491.66,0.464723,-0.885456,1
2019,7,569,Udupi,Karnataka,13.3419169,74.7473232,8,0.0,0,63.0,16.0,13.0,28.0,305.06,0.004265874878,16.0,1920270,491.66,0.748511,0.663123,0
2022,20,569,Udupi,Karnataka,13.3419169,74.7473232,92,0.0,0,8.0,63.0,16.0,25.0,302.55,0.8331679728,,1920270,491.66,0.663123,-0.748511,0
2018,25,570,Chikmagalur,Karnataka,13.5,75.5,21,0.0,0,,,,,298.1666666,0.2240430322,,589379,81.1,0.120537,-0.992709,1
2019,18,570,Chikmagalur,Karnataka,13.5,75.5,45,0.0,1,21.0,,,21.0,304.42,0.1701267589,26.0,589379,81.1,0.822984,-0.568065,0
2019,21,570,Chikmagalur,Karnataka,13.5,75.5,15,0.0,0,45.0,21.0,,33.0,304.49,0.0525833257,32.0,589379,81.1,0.568065,-0.822984,0
2012,15,571,Tumkur,Karnataka,13.3400771,77.1006208,26,0.0,0,,,,,313.336,0.007471837833,6.0,4310913,404.5,0.970942,-0.239316,0
2012,23,571,Tumkur,Karnataka,13.3400771,77.1006208,70,0.0,0,26.0,,,26.0,307.02,0.1015759834,7.0,4310913,404.5,0.354605,-0.935016,1
2012,28,571,Tumkur,Karnataka,13.3400771,77.1006208,30,0.0,0,70.0,26.0,,48.0,306.29,0.2349863903,,4310913,404.5,-0.239316,-0.970942,1
2014,24,571,Tumkur,Karnataka,13.3400771,77.1006208,20,0.0,0,30.0,70.0,26.0,42.0,304.06,0.2219515635,7.0,4310913,404.5,0.239316,-0.970942,1
2014,27,571,Tumkur,Karnataka,13.3400771,77.1006208,51,0.0,0,20.0,30.0,70.0,36.5,303.316,0.09693048255,4.0,4310913,404.5,-0.120537,-0.992709,1
2014,29,571,Tumkur,Karnataka,13.3400771,77.1006208,22,0.0,0,51.0,20.0,30.0,42.75,,0.5000258194,5.0,4310913,404.5,-0.354605,-0.935016,1
2014,31,571,Tumkur,Karnataka,13.3400771,77.1006208,18,0.0,0,22.0,51.0,20.0,30.75,305.52,0.1819049202,5.0,4310913,404.5,-0.568065,-0.822984,1
2014,32,571,Tumkur,Karnataka,13.3400771,77.1006208,18,0.0,0,18.0,22.0,51.0,27.75,304.52,0.1473087852,3.0,4310913,404.5,-0.663123,-0.748511,1
2014,36,571,Tumkur,Karnataka,13.3400771,77.1006208,51,0.0,0,18.0,18.0,22.0,27.25,,0.5507075275,6.0,4310913,404.5,-0.935016,-0.354605,1
2015,5,571,Tumkur,Karnataka,13.3400771,77.1006208,11,0.0,0,51.0,18.0,18.0,27.25,304.288,0.0006444705188,6.0,4310913,404.5,0.568065,0.822984,0
2015,21,571,Tumkur,Karnataka,13.3400771,77.1006208,38,0.0,0,11.0,51.0,18.0,24.5,304.485,0.6905168906,9.0,4310913,404.5,0.568065,-0.822984,0
2015,22,571,Tumkur,Karnataka,13.3400771,77.1006208,116,0.0,1,38.0,11.0,51.0,29.5,308.0,0.08244139534,9.0,4310913,404.5,0.464723,-0.885456,1
2015,37,571,Tumkur,Karnataka,13.3400771,77.1006208,23,0.0,0,116.0,38.0,11.0,54.0,304.15500000000003,0.8993444418,8.0,4310913,404.5,-0.970942,-0.239316,1
2015,42,571,Tumkur,Karnataka,13.3400771,77.1006208,21,0.0,0,23.0,116.0,38.0,47.0,301.7266666,0.4118845203,16.0,4310913,404.5,-0.935016,0.354605,0
2016,24,571,Tumkur,Karnataka,13.3400771,77.1006208,49,1.0,0,21.0,23.0,116.0,49.5,300.785,0.2065817434,,4310913,404.5,0.239316,-0.970942,1
2016,28,571,Tumkur,Karnataka,13.3400771,77.1006208,23,0.0,0,49.0,21.0,23.0,52.25,,0.1453084658,6.0,4310913,404.5,-0.239316,-0.970942,1
2016,37,571,Tumkur,Karnataka,13.3400771,77.1006208,21,0.0,0,23.0,49.0,21.0,29.0,305.53000000000003,0.04835687004,8.0,4310913,404.5,-0.970942,-0.239316,1
2016,42,571,Tumkur,Karnataka,13.3400771,77.1006208,25,0.0,0,21.0,23.0,49.0,28.5,307.995,0.1751609768,11.0,4310913,404.5,-0.935016,0.354605,0
2017,17,571,Tumkur,Karnataka,13.3400771,77.1006208,13,0.0,0,25.0,21.0,23.0,29.5,313.744,0.01111297589,6.0,4310913,404.5,0.885456,-0.464723,0
2017,24,571,Tumkur,Karnataka,13.3400771,77.1006208,23,0.0,0,13.0,25.0,21.0,20.5,,0.3393581958,5.0,4310913,404.5,0.239316,-0.970942,1
2017,25,571,Tumkur,Karnataka,13.3400771,77.1006208,30,0.0,0,23.0,13.0,25.0,20.5,300.90000000000003,0.2539992495,5.0,4310913,404.5,0.120537,-0.992709,1
2017,33,571,Tumkur,Karnataka,13.3400771,77.1006208,88,0.0,1,30.0,23.0,13.0,22.75,,0.4341899025,4.0,4310913,404.5,-0.748511,-0.663123,1
2017,34,571,Tumkur,Karnataka,13.3400771,77.1006208,15,0.0,0,88.0,30.0,23.0,38.5,301.90000000000003,0.3104545478,4.0,4310913,404.5,-0.822984,-0.568065,1
2017,36,571,Tumkur,Karnataka,13.3400771,77.1006208,30,0.0,0,15.0,88.0,30.0,39.0,307.41,0.3467982571,6.0,4310913,404.5,-0.935016,-0.354605,1
2017,40,571,Tumkur,Karnataka,13.3400771,77.1006208,31,0.0,0,30.0,15.0,88.0,40.75,,1.146909927,8.0,4310913,404.5,-0.992709,0.120537,0
2019,32,571,Tumkur,Karnataka,13.3400771,77.1006208,14,0.0,0,31.0,30.0,15.0,41.0,306.34000000000003,0.2077299896,3.0,4310913,404.5,-0.663123,-0.748511,1
2019,33,571,Tumkur,Karnataka,13.3400771,77.1006208,21,1.0,0,14.0,31.0,30.0,22.5,,0.4290358555,8.0,4310913,404.5,-0.748511,-0.663123,1
2019,43,571,Tumkur,Karnataka,13.3400771,77.1006208,33,0.0,0,21.0,14.0,31.0,24.0,300.42,0.7204339127,9.0,4310913,404.5,-0.885456,0.464723,0
2019,45,571,Tumkur,Karnataka,13.3400771,77.1006208,82,1.0,1,33.0,21.0,14.0,24.75,300.10066666666665,0.3242812757333334,16.0,4310913,404.5,-0.748511,0.663123,0
2019,47,571,Tumkur,Karnataka,13.3400771,77.1006208,19,0.0,0,82.0,33.0,21.0,37.5,300.108,0.1112847105,13.0,4310913,404.5,-0.568065,0.822984,0
2020,1,571,Tumkur,Karnataka,13.3400771,77.1006208,15,0.0,0,19.0,82.0,33.0,38.75,301.34000000000003,0.02698392215,8.0,4310913,404.5,0.120537,0.992709,0
2011,12,572,Bangalore,Karnataka,12.8698101,74.8430082,28,1.0,1,,,,,306.356,0.007782872932,22.0,1649209,753.63,0.992709,0.120537,0
2019,27,572,Bangalore,Karnataka,12.9767936,77.590082,13,0.0,0,28.0,,,28.0,306.76,0.07216526129,5.0,1649209,753.63,-0.120537,-0.992709,1
2016,33,573,Mandya,Karnataka,12.5238888,76.8961961,56,0.0,0,,,,,304.76,0.1056179559,7.0,1539004,309.73,-0.748511,-0.663123,1
2017,2,573,Mandya,Karnataka,12.5238888,76.8961961,65,0.0,0,56.0,,,56.0,305.85,6.32e-05,,1539004,309.73,0.239316,0.970942,0
2017,17,573,Mandya,Karnataka,12.5238888,76.8961961,15,0.0,0,65.0,56.0,,60.5,306.04400000000004,0.1119295581,8.0,1539004,309.73,0.885456,-0.464723,0
2017,18,573,Mandya,Karnataka,12.5238888,76.8961961,60,0.0,0,15.0,65.0,56.0,45.33,311.21,0.07972766786,,1539004,309.73,0.822984,-0.568065,0
2017,24,573,Mandya,Karnataka,12.5238888,76.8961961,28,0.0,0,60.0,15.0,65.0,49.0,300.18,0.4289524388,6.0,1539004,309.73,0.239316,-0.970942,1
2017,37,573,Mandya,Karnataka,12.5238888,76.8961961,111,0.0,1,28.0,60.0,15.0,42.0,302.18,0.5440129053,11.0,1539004,309.73,-0.970942,-0.239316,1
2019,30,573,Mandya,Karnataka,12.5238888,76.8961961,19,0.0,0,111.0,28.0,60.0,53.5,307.32,0.5058077133,4.0,1539004,309.73,-0.464723,-0.885456,1
2010,30,574,Hassan,Karnataka,13.0070817,76.0992703,17,0.0,1,,,,,299.2,0.632952293,3.0,69180,10.09,-0.464723,-0.885456,1
2016,20,574,Hassan,Karnataka,13.0070817,76.0992703,12,0.0,0,17.0,,,17.0,308.9866666,0.3973238203,7.0,69180,10.09,0.663123,-0.748511,0
2017,26,574,Hassan,Karnataka,13.0070817,76.0992703,16,0.0,0,12.0,17.0,,14.5,303.6866666,0.2201276374,5.0,69180,10.09,-0.0,-1.0,1
2019,25,574,Hassan,Karnataka,13.0070817,76.0992703,11,0.0,0,16.0,12.0,17.0,15.0,301.615,0.1456493863,,69180,10.09,0.120537,-0.992709,1
2011,28,575,Dakshina Kannada,Karnataka,12.8827367,75.0309089,2,1.0,0,,,,,298.93,0.9799181476,2.0,2688509,580.62,-0.239316,-0.970942,1
2019,23,575,Dakshina Kannada,Karnataka,12.9324457,74.9813132,21,0.0,1,2.0,,,2.0,304.36,0.2751211743,16.0,2688509,580.62,0.354605,-0.935016,1
2013,19,577,Mysore,Karnataka,12.3051828,76.6553609,24,0.0,0,,,,,307.35,0.2300368075,7.0,4873802,768.6,0.748511,-0.663123,0
2013,20,577,Mysore,Karnataka,12.3051828,76.6553609,46,0.0,0,24.0,,,24.0,307.952,0.1319089554,7.0,4873802,768.6,0.663123,-0.748511,0
2013,22,577,Mysore,Karnataka,12.3051828,76.6553609,91,0.0,1,46.0,24.0,,35.0,305.88166665,0.356530155725,6.0,4873802,768.6,0.464723,-0.885456,1
2013,23,577,Mysore,Karnataka,12.3051828,76.6553609,10,0.0,0,91.0,46.0,24.0,53.67,,1.64077515,6.0,4873802,768.6,0.354605,-0.935016,1
2013,25,577,Mysore,Karnataka,12.3051828,76.6553609,11,0.0,0,10.0,91.0,46.0,42.75,,0.4435422578,,4873802,768.6,0.120537,-0.992709,1
2013,34,577,Mysore,Karnataka,12.3051828,76.6553609,30,0.0,0,11.0,10.0,91.0,39.5,300.18,0.392584956,5.5,4873802,768.6,-0.822984,-0.568065,1
2021,38,577,Mysore,Karnataka,12.3051828,76.6553609,13,0.0,0,30.0,11.0,10.0,35.5,304.67,0.07497948777,10.0,4873802,768.6,-0.992709,-0.120537,1
2013,12,578,Chamrajnagar,Karnataka,11.9346006,76.9328209,23,0.0,0,,,,,314.216,0.06279117713,6.0,2399492,421.79,0.992709,0.120537,0
2013,28,578,Chamrajnagar,Karnataka,11.9346006,76.9328209,30,0.0,1,23.0,,,23.0,299.02,0.7409027245,,2399492,421.79,-0.239316,-0.970942,1
2013,45,578,Chamrajnagar,Karnataka,11.9346006,76.9328209,16,0.0,0,30.0,23.0,,26.5,302.5,0.2746687737,22.0,2399492,421.79,-0.748511,0.663123,0
2018,39,578,Chamrajnagar,Karnataka,11.9346006,76.9328209,24,0.0,0,16.0,30.0,23.0,23.0,305.012,0.06568375134,14.0,2399492,421.79,-1.0,-0.0,1
2010,31,579,Gulbarga,Karnataka,17.166667,77.083333,31,0.0,0,,,,,,1.008117548,2.0,1547058,140.51,-0.568065,-0.822984,1
2012,40,579,Gulbarga,Karnataka,17.166667,77.083333,83,0.0,1,31.0,,,31.0,307.285,0.3253765017,12.0,1547058,140.51,-0.992709,0.120537,0
2013,1,579,Gulbarga,Karnataka,17.166667,77.083333,22,0.0,0,83.0,31.0,,57.0,308.172,0.0132814686,5.0,1547058,140.51,0.120537,0.992709,0
2017,24,579,Gulbarga,Karnataka,17.166667,77.083333,58,0.0,0,22.0,83.0,31.0,45.33,,1.934014285,,1547058,140.51,0.239316,-0.970942,1
2017,29,579,Gulbarga,Karnataka,17.166667,77.083333,24,0.0,0,58.0,22.0,83.0,48.5,302.2,1.271991719,,1547058,140.51,-0.354605,-0.935016,1
2010,17,581,Kolar,Karnataka,13.1367201,78.1337246,12,0.0,0,,,,,309.0866666,0.01115520086,,3889501,974.41,0.885456,-0.464723,0
2012,21,581,Kolar,Karnataka,13.1367201,78.1337246,20,0.0,0,12.0,,,12.0,306.616,0.02268053704,,3889501,974.41,0.568065,-0.822984,0
2012,47,581,Kolar,Karnataka,13.1367201,78.1337246,144,0.0,1,20.0,12.0,,16.0,303.464,0.0002290093862,11.0,3889501,974.41,-0.568065,0.822984,0
2013,19,581,Kolar,Karnataka,13.1367201,78.1337246,37,0.0,0,144.0,20.0,12.0,58.67,309.0808333,0.024414853555,6.0,3889501,974.41,0.748511,-0.663123,0
2013,21,581,Kolar,Karnataka,13.1367201,78.1337246,14,0.0,0,37.0,144.0,20.0,53.25,314.06,0.1838561557,7.0,3889501,974.41,0.568065,-0.822984,0
2013,26,581,Kolar,Karnataka,13.1367201,78.1337246,42,0.0,0,14.0,37.0,144.0,53.75,306.16,0.1006295903,7.0,3889501,974.41,-0.0,-1.0,1
2013,32,581,Kolar,Karnataka,13.1367201,78.1337246,44,0.0,0,42.0,14.0,37.0,59.25,307.01,0.1059743327,6.0,3889501,974.41,-0.663123,-0.748511,1
2013,36,581,Kolar,Karnataka,13.1367201,78.1337246,22,0.0,0,44.0,42.0,14.0,34.25,306.605,0.4844550815,10.0,3889501,974.41,-0.935016,-0.354605,1
2014,22,581,Kolar,Karnataka,13.1367201,78.1337246,15,0.0,0,22.0,44.0,42.0,30.5,309.26,0.247025253,7.0,3889501,974.41,0.464723,-0.885456,1
2014,34,581,Kolar,Karnataka,13.1367201,78.1337246,48,1.0,0,15.0,22.0,44.0,30.75,309.82,0.4409721508,,3889501,974.41,-0.822984,-0.568065,1
2014,36,581,Kolar,Karnataka,13.1367201,78.1337246,22,1.0,0,48.0,15.0,22.0,32.25,,0.1895015586,4.0,3889501,974.41,-0.935016,-0.354605,1
2014,42,581,Kolar,Karnataka,13.1367201,78.1337246,20,0.0,0,22.0,48.0,15.0,26.75,303.575,0.6437505132,10.0,3889501,974.41,-0.935016,0.354605,0
2014,50,581,Kolar,Karnataka,13.1367201,78.1337246,23,0.0,0,20.0,22.0,48.0,26.25,302.2066666,0.09701726259,,3889501,974.41,-0.239316,0.970942,0
2015,21,581,Kolar,Karnataka,13.1367201,78.1337246,66,0.0,0,23.0,20.0,22.0,28.25,304.5866666,0.533721342,9.0,3889501,974.41,0.568065,-0.822984,0
2015,24,581,Kolar,Karnataka,13.1367201,78.1337246,80,0.0,1,66.0,23.0,20.0,32.75,307.71,0.3998907465,11.0,3889501,974.41,0.239316,-0.970942,1
2015,29,581,Kolar,Karnataka,13.1367201,78.1337246,49,0.0,0,80.0,66.0,23.0,47.25,307.62,0.05295033987,7.0,3889501,974.41,-0.354605,-0.935016,1
2016,36,581,Kolar,Karnataka,13.1367201,78.1337246,23,0.0,0,49.0,80.0,66.0,54.5,306.66,0.09665757873,9.0,3889501,974.41,-0.935016,-0.354605,1
2017,6,581,Kolar,Karnataka,13.1367201,78.1337246,48,0.0,0,23.0,49.0,80.0,54.5,308.384,0.0001148005372,,3889501,974.41,0.663123,0.748511,0
2013,33,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,15,0.0,0,,,,,306.5,0.6849752879,4.0,3536606,836.58,-0.748511,-0.663123,1
2014,27,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,54,0.0,0,15.0,,,15.0,309.56,0.258432822,3.0,3536606,836.58,-0.120537,-0.992709,1
2015,18,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,1627,0.0,1,54.0,15.0,,34.5,308.2633334,0.1991597667,6.0,3536606,836.58,0.822984,-0.568065,0
2016,35,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,23,0.0,0,1627.0,54.0,15.0,565.33,,0.2158666851,,3536606,836.58,-0.885456,-0.464723,1
2017,24,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,12,0.0,0,23.0,1627.0,54.0,429.75,307.2,0.2772478729,,3536606,836.58,0.239316,-0.970942,1
2017,27,582,Chikkaballapura,Karnataka,13.4358702,77.7312434,21,0.0,0,12.0,23.0,1627.0,429.0,304.36,0.1297870661,6.0,3536606,836.58,-0.120537,-0.992709,1
2017,31,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,95,0.0,1,21.0,12.0,23.0,420.75,306.624,0.09972418158,6.0,3536606,836.58,-0.568065,-0.822984,1
2019,28,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,17,0.0,0,95.0,21.0,12.0,37.75,304.82,0.1238350468,5.0,3536606,836.58,-0.239316,-0.970942,1
2019,30,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,36,0.0,0,17.0,95.0,21.0,36.25,303.28000000000003,0.8034288039499999,6.0,3536606,836.58,-0.464723,-0.885456,1
2019,33,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,40,1.0,0,36.0,17.0,95.0,42.25,302.56,0.3247203936,7.0,3536606,836.58,-0.748511,-0.663123,1
2019,41,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,24,0.0,0,40.0,36.0,17.0,47.0,301.704,0.8727942489,15.0,3536606,836.58,-0.970942,0.239316,0
2019,47,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,21,0.0,0,24.0,40.0,36.0,29.25,301.46,0.09835768659,,3536606,836.58,-0.568065,0.822984,0
2019,48,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,25,0.0,0,21.0,24.0,40.0,30.25,302.2466666,0.05255176931,10.0,3536606,836.58,-0.464723,0.885456,0
2022,23,582,Chikkaballapura,Karnataka,13.6102243,77.5127721,28,1.0,0,25.0,21.0,24.0,27.5,304.065,0.3458920887,10.0,3536606,836.58,0.354605,-0.935016,1
2014,23,583,Bangalore Rural,Karnataka,12.94514225,77.553645,18,0.0,0,,,,,305.508,0.6347980133,,1281778,554.4,0.354605,-0.935016,1
2014,37,583,Bangalore Rural,Karnataka,12.94514225,77.553645,20,0.0,0,18.0,,,18.0,305.0433334,0.02224671712,,1281778,554.4,-0.970942,-0.239316,1
2015,23,583,Bangalore Rural,Karnataka,12.94514225,77.553645,16,0.0,0,20.0,18.0,,19.0,304.45,0.8215504659,10.0,1281778,554.4,0.354605,-0.935016,1
2015,24,583,Bangalore Rural,Karnataka,12.94514225,77.553645,16,0.0,0,16.0,20.0,18.0,18.0,304.41,0.3341637625,,1281778,554.4,0.239316,-0.970942,1
2019,26,583,Bangalore Rural,Karnataka,13.0010872,77.3361225,27,0.0,0,16.0,16.0,20.0,17.5,306.38,0.3778528099,,1281778,554.4,-0.0,-1.0,1
2019,27,583,Bangalore Rural,Karnataka,13.0010872,77.3361225,28,0.0,1,27.0,16.0,16.0,19.75,308.27,0.08700888881,6.0,1281778,554.4,-0.120537,-0.992709,1
2015,10,584,Ramanagara,Karnataka,12.7252766,77.2804797,36,0.0,0,,,,,308.435,0.01896294392,7.0,893232,253.23,0.935016,0.354605,0
2018,22,585,North Goa,Goa,15.60444125,74.00172406,49,0.0,1,,,,,306.03000000000003,0.2490229366,16.0,2247187,1319.74,0.464723,-0.885456,1
2018,23,585,North Goa,Goa,15.60444125,74.00172406,43,0.0,0,49.0,,,49.0,304.455,0.4681427335,21.0,2247187,1319.74,0.354605,-0.935016,1
2019,13,585,North Goa,Goa,15.60444125,74.00172406,5,0.0,0,43.0,49.0,,46.0,307.9766666,0.0003177100814,22.0,2247187,1319.74,1.0,-0.0,0
2013,7,586,South Goa,Goa,15.21961365,74.1152813,11,1.0,0,,,,,304.392,0.1701618491,,3210540,1626.39,0.748511,0.663123,0
2015,22,586,South Goa,Goa,15.21961365,74.1152813,20,0.0,0,11.0,,,11.0,303.248,0.06643924061,22.0,3210540,1626.39,0.464723,-0.885456,1
2017,31,586,South Goa,Goa,15.21961365,74.1152813,179,0.0,1,20.0,11.0,,15.5,297.96,0.6381093065,15.0,3210540,1626.39,-0.568065,-0.822984,1
2018,28,586,South Goa,Goa,15.21961365,74.1152813,24,1.0,0,179.0,20.0,11.0,70.0,,2.323115148,0.0,3210540,1626.39,-0.239316,-0.970942,1
2019,15,586,South Goa,Goa,15.21961365,74.1152813,17,0.0,0,24.0,179.0,20.0,58.5,307.7066666,0.003058369119,23.0,3210540,1626.39,0.970942,-0.239316,0
2014,10,587,Lakshadweep,Lakshadweep,10.55905,72.6365688,6,0.0,0,,,,,,,9.0,2753460,4072.2,0.935016,0.354605,0
2014,26,587,Lakshadweep,Lakshadweep,10.8132489,73.68046209,14,0.0,0,6.0,,,6.0,,,13.0,2753460,4072.2,-0.0,-1.0,1
