censuscode,iso_year,iso_week,ner_symptoms,ner_diseases,ner_pathogens,ner_travel,ner_total_notes
520,2012,19,9,3,1,3,4
520,2012,20,2,1,1,1,1
520,2012,22,2,2,0,1,1
520,2012,23,5,1,0,1,2
520,2012,24,2,1,0,1,1
520,2012,25,4,1,2,2,3
520,2013,8,1,1,0,1,1
520,2013,11,5,1,0,2,2
520,2013,24,4,6,0,2,4
520,2013,26,7,5,0,3,4
520,2013,27,4,4,0,3,4
520,2013,31,5,4,0,3,4
520,2013,39,3,1,0,1,1
520,2014,29,7,4,0,2,4
520,2014,47,2,1,0,1,1
520,2016,16,1,2,0,1,1
520,2016,17,1,1,0,1,1
520,2016,18,2,1,1,1,2
520,2016,21,5,4,1,3,3
520,2016,22,7,5,0,3,5
520,2016,23,10,3,2,4,5
520,2016,24,7,3,0,1,3
520,2016,25,2,2,1,1,2
520,2016,32,5,3,1,4,4
520,2016,37,8,3,1,1,3
520,2017,26,5,2,1,3,3
520,2017,27,11,5,1,3,5
520,2018,16,13,4,1,3,5
520,2018,22,5,6,0,4,4
520,2019,1,2,1,0,1,1
520,2019,17,3,2,0,1,1
520,2019,18,3,1,0,0,1
520,2019,19,1,2,0,0,1
520,2019,20,2,1,0,1,1
520,2019,21,0,1,0,1,1
520,2019,23,3,2,1,1,1
520,2019,24,8,2,2,2,4
520,2019,25,5,1,1,2,3
520,2019,26,8,4,1,4,5
520,2020,41,5,4,0,1,3
520,2021,19,5,0,0,2,2
520,2021,20,8,3,1,3,3
520,2021,21,3,1,1,2,2
520,2021,22,11,2,1,3,4
520,2021,23,12,6,2,4,5
520,2021,36,3,0,0,0,1
520,2021,38,1,2,0,0,2
520,2022,10,2,1,0,1,1
520,2022,11,10,5,0,3,5
520,2022,12,8,3,2,2,4
520,2022,22,5,3,2,1,4
520,2022,42,3,1,0,1,1
521,2009,45,8,5,1,5,5
521,2010,15,2,1,0,1,1
521,2010,24,3,1,1,1,1
521,2010,34,7,3,1,1,3
521,2011,30,9,3,1,3,5
521,2011,31,4,2,1,0,2
521,2011,40,3,2,0,1,2
521,2011,49,2,1,0,1,1
521,2011,51,3,1,0,1,1
521,2012,15,2,1,0,1,1
521,2012,17,2,1,0,0,1
521,2012,31,3,2,0,1,2
521,2013,29,3,2,0,0,2
521,2013,30,1,1,0,0,1
521,2013,34,1,2,0,1,1
521,2015,49,2,1,0,0,1
521,2015,51,2,1,0,1,1
521,2015,52,2,1,0,1,1
521,2016,1,8,8,0,5,5
521,2016,12,9,5,0,5,5
521,2016,13,1,1,0,0,1
521,2016,14,2,0,0,1,1
521,2016,15,2,1,0,1,1
521,2016,16,5,2,0,0,2
521,2016,25,5,4,0,2,3
521,2016,26,9,4,1,4,4
521,2016,27,2,1,0,2,2
521,2016,28,10,2,3,2,4
521,2016,29,0,0,0,1,1
521,2016,32,8,0,0,2,3
521,2017,18,8,2,0,1,4
521,2017,26,6,2,0,3,3
521,2017,27,7,5,3,3,4
521,2017,28,3,1,0,1,2
521,2017,29,3,2,0,0,1
521,2017,30,9,2,0,2,4
521,2017,31,6,1,0,0,3
521,2017,32,2,1,0,0,1
521,2017,33,11,4,0,3,5
521,2017,34,5,1,1,1,2
521,2017,35,6,4,0,3,3
521,2017,37,8,3,0,2,4
521,2017,38,7,3,0,3,4
521,2017,39,11,4,1,4,4
521,2017,40,4,2,1,0,2
521,2017,41,6,2,2,2,2
521,2017,42,7,3,0,1,4
521,2017,44,2,1,0,0,1
521,2017,45,1,2,0,1,1
521,2018,34,9,5,2,5,5
521,2018,35,5,3,1,1,3
521,2018,36,9,3,1,2,3
521,2018,37,4,2,1,1,2
521,2018,38,10,4,2,4,5
521,2018,39,11,4,1,2,5
521,2018,40,2,3,0,2,2
521,2019,27,5,3,0,1,3
521,2019,28,2,1,1,2,2
521,2019,30,7,5,0,4,5
521,2019,31,8,5,0,1,4
521,2019,32,1,1,1,0,1
521,2019,33,5,4,0,2,4
521,2019,34,1,1,1,1,1
521,2019,35,3,2,0,2,2
521,2019,39,5,2,1,1,2
521,2019,40,8,6,0,3,5
521,2019,41,9,2,0,3,4
521,2019,42,4,2,0,2,3
521,2019,43,8,2,0,2,3
521,2019,51,1,1,0,0,1
521,2020,22,8,1,0,3,4
521,2020,43,10,4,2,3,5
521,2020,47,2,1,1,1,2
521,2021,19,6,4,1,3,3
521,2021,20,4,6,2,2,4
521,2021,21,5,4,2,2,3
521,2021,22,6,2,1,3,4
521,2021,23,8,5,1,2,3
521,2021,25,12,3,0,4,4
521,2022,16,5,2,1,2,3
521,2022,17,1,1,0,1,1
521,2022,19,7,3,2,1,4
521,2022,20,2,1,0,0,1
521,2022,26,9,4,0,3,4
522,2009,49,1,1,0,1,1
522,2010,35,5,2,0,1,3
522,2010,43,1,1,0,0,1
522,2011,33,4,3,0,1,2
522,2011,41,12,4,1,3,5
522,2011,43,2,1,0,0,1
522,2012,34,7,5,0,2,4
522,2012,37,1,1,0,0,1
522,2012,38,2,0,0,1,1
522,2012,46,2,1,0,0,1
522,2012,52,2,1,0,1,1
522,2013,1,1,1,0,1,1
522,2013,7,2,1,0,1,1
522,2013,32,2,2,0,1,1
522,2013,34,7,5,0,2,5
522,2013,36,11,5,1,3,5
522,2013,37,5,4,1,4,5
522,2013,38,8,5,0,1,5
522,2013,40,5,3,1,1,3
522,2013,41,3,2,0,0,2
522,2013,42,6,4,0,3,4
522,2013,43,5,3,0,2,2
522,2013,46,1,1,0,0,1
522,2013,47,7,3,0,1,3
522,2014,17,8,3,0,4,4
522,2014,20,8,2,1,1,3
522,2014,24,1,1,0,1,1
522,2014,27,4,3,0,2,2
522,2014,39,3,2,0,1,2
522,2014,41,5,5,0,3,4
522,2014,43,1,2,0,1,1
522,2014,45,2,1,0,1,1
522,2014,46,9,5,0,2,5
522,2015,15,6,2,1,2,3
522,2015,16,9,2,1,1,3
522,2015,18,4,6,0,3,4
522,2015,34,11,5,0,1,5
522,2016,21,7,4,0,4,5
522,2016,22,4,2,1,1,2
522,2016,23,7,5,2,2,5
522,2016,24,3,0,0,1,1
522,2016,28,9,3,0,2,5
522,2016,29,10,5,0,3,5
522,2016,30,6,3,0,2,3
522,2016,31,11,3,1,3,4
522,2016,41,1,1,0,0,1
522,2017,40,10,5,1,2,5
522,2017,41,4,1,0,1,2
522,2017,42,4,4,0,2,4
522,2018,12,1,1,0,0,1
522,2018,14,2,1,0,0,1
522,2018,16,3,1,0,1,1
522,2018,33,2,2,0,1,2
522,2018,37,12,4,0,3,5
522,2019,31,3,1,0,0,1
522,2019,32,3,2,1,2,2
522,2019,33,7,1,1,2,3
522,2019,34,7,3,1,0,5
522,2019,36,1,1,1,1,1
522,2019,37,4,0,0,0,1
522,2019,39,7,4,1,4,4
522,2019,40,10,3,0,1,5
522,2019,41,7,4,1,4,4
522,2019,51,6,6,0,3,5
522,2020,24,7,3,0,2,5
522,2021,10,2,1,0,0,1
522,2021,40,5,1,0,1,2
522,2022,16,2,2,0,1,1
522,2022,36,5,1,0,2,2
523,2009,24,2,1,0,1,1
523,2009,51,8,4,1,3,5
523,2009,52,1,2,0,1,1
523,2010,1,1,1,0,0,1
523,2010,11,2,1,0,0,1
523,2010,15,11,1,0,3,4
523,2010,34,7,2,1,1,3
523,2010,45,6,3,2,1,4
523,2011,34,3,4,2,2,3
523,2011,37,5,1,0,2,2
523,2011,39,5,0,2,1,3
523,2011,41,7,6,1,2,4
523,2012,33,2,2,0,0,1
523,2012,37,6,2,0,3,3
523,2012,38,2,3,0,2,2
523,2012,39,3,2,0,1,2
523,2012,40,5,3,0,2,3
523,2012,41,2,1,0,1,1
523,2012,42,7,4,0,4,4
523,2012,43,1,1,0,1,1
523,2012,46,1,1,0,1,1
523,2013,10,1,1,0,0,1
523,2013,13,2,0,0,1,1
523,2013,24,2,1,0,1,1
523,2013,25,6,6,0,3,4
523,2013,26,2,3,0,2,2
523,2013,27,4,5,0,3,3
523,2013,28,7,4,0,3,5
523,2013,35,3,2,0,0,2
523,2013,36,7,4,0,3,4
523,2013,38,3,2,1,2,2
523,2013,41,2,1,0,1,1
523,2013,49,2,1,0,1,1
523,2013,50,1,2,0,1,1
523,2014,1,5,2,0,2,3
523,2014,20,2,1,0,1,1
523,2014,22,4,1,0,1,1
523,2014,24,5,6,0,3,5
523,2014,26,3,2,0,1,2
523,2014,27,4,2,0,1,2
523,2014,28,4,4,0,1,3
523,2014,29,8,5,0,3,5
523,2014,31,4,3,0,0,2
523,2014,32,1,2,1,1,1
523,2014,37,1,1,0,0,1
523,2014,39,6,3,0,2,3
523,2015,8,2,1,0,1,1
523,2015,11,2,1,0,1,1
523,2015,24,8,3,1,3,4
523,2015,29,9,3,0,2,4
523,2016,8,7,0,0,1,3
523,2016,9,9,3,0,3,4
523,2016,29,5,2,0,2,2
523,2016,30,9,3,0,1,4
523,2016,31,3,1,0,0,1
523,2016,32,8,3,0,4,5
523,2016,33,4,2,0,2,2
523,2016,37,10,4,2,4,5
523,2017,35,4,3,0,1,3
523,2017,36,3,1,0,2,2
523,2017,37,4,5,1,2,3
523,2017,38,7,5,3,3,4
523,2017,39,14,5,3,2,5
523,2017,40,15,5,0,2,5
523,2017,41,1,1,0,1,1
523,2017,42,13,7,1,2,5
523,2017,43,2,1,0,1,2
523,2017,47,4,4,0,3,3
523,2017,48,2,1,0,1,1
523,2018,16,8,5,1,2,5
523,2018,34,6,3,0,2,3
523,2018,35,10,5,1,3,5
523,2018,37,14,3,0,3,5
523,2018,38,1,2,0,0,1
523,2019,42,10,4,0,2,4
523,2019,43,1,1,0,1,1
523,2019,44,5,1,0,0,2
523,2019,45,11,5,1,5,5
523,2019,46,2,2,0,1,2
523,2020,47,2,4,0,2,2
523,2020,48,1,2,0,1,1
523,2021,22,7,3,1,1,5
523,2021,35,6,0,0,2,2
523,2021,36,12,4,1,4,5
523,2021,37,15,6,0,4,5
523,2021,38,7,3,0,2,4
523,2021,39,1,4,0,2,2
523,2021,40,3,1,1,1,1
523,2021,41,1,1,0,1,1
523,2022,31,6,2,0,0,2
523,2022,34,8,3,0,3,4
524,2009,26,2,1,0,1,1
524,2010,41,2,3,0,2,2
524,2012,25,7,5,0,4,5
524,2012,29,1,1,0,1,1
524,2012,36,8,7,0,4,5
524,2013,30,1,2,0,1,1
524,2013,33,2,1,0,1,1
524,2013,41,1,1,0,0,1
524,2014,21,1,1,0,0,1
524,2014,33,7,6,0,2,5
524,2015,41,5,5,0,2,4
524,2016,41,3,4,0,2,3
524,2016,42,2,1,0,0,1
524,2016,44,9,5,1,3,4
524,2017,13,1,1,0,1,1
524,2017,36,2,1,0,0,1
524,2019,25,5,3,0,3,3
524,2019,26,1,2,0,1,1
524,2019,28,4,3,0,1,2
524,2019,29,8,5,2,2,5
524,2019,32,1,2,0,1,1
524,2019,35,1,1,0,1,1
524,2019,36,7,3,2,4,4
524,2019,50,1,1,0,0,1
524,2020,33,4,3,0,2,3
524,2021,37,5,3,0,2,3
524,2021,39,1,1,0,0,1
524,2022,24,1,2,0,1,1
525,2009,7,2,1,0,0,1
525,2011,15,2,2,0,1,1
525,2011,25,1,1,0,0,1
525,2011,43,1,1,0,1,1
525,2012,26,3,1,0,1,1
525,2012,33,2,2,0,0,2
525,2012,36,1,1,0,1,1
525,2012,37,9,4,3,2,4
525,2012,40,9,5,0,3,5
525,2014,30,3,2,0,1,2
525,2014,31,8,5,0,2,4
525,2014,36,6,5,0,2,3
525,2015,17,2,1,0,0,1
525,2016,11,3,1,0,2,2
525,2016,27,2,1,0,1,1
525,2018,19,4,1,0,0,2
525,2019,26,2,1,0,0,1
525,2020,40,2,2,0,1,1
525,2020,45,1,1,0,0,1
525,2021,19,1,1,0,0,1
525,2021,21,2,1,0,1,1
525,2021,26,9,8,0,4,5
525,2021,27,1,2,0,1,1
525,2021,28,1,1,0,1,1
525,2021,29,11,2,1,2,5
525,2021,45,2,1,0,1,1
525,2022,3,2,1,0,1,1
525,2022,12,1,1,0,0,1
525,2022,14,2,1,0,0,1
525,2022,15,1,2,0,0,1
526,2010,27,4,2,0,1,2
526,2011,19,1,1,0,0,1
526,2012,12,2,1,0,1,1
526,2012,14,12,5,3,4,5
526,2013,39,3,2,0,0,2
526,2014,5,2,1,0,1,1
526,2015,5,2,1,0,1,1
526,2016,38,3,3,0,1,2
526,2017,43,1,1,0,1,1
526,2018,41,1,1,0,0,1
526,2018,42,2,2,0,2,2
526,2018,43,7,3,0,1,3
526,2018,51,2,2,0,0,1
526,2019,34,2,2,0,1,1
526,2019,36,9,6,0,2,4
526,2019,37,6,5,0,3,4
526,2019,38,11,1,0,3,4
526,2019,40,2,1,0,0,1
526,2019,42,5,3,2,3,4
526,2020,35,4,3,0,2,2
527,2009,12,1,1,0,0,1
527,2010,45,6,5,0,1,3
527,2011,14,2,1,0,1,1
527,2012,3,2,1,0,1,1
527,2012,52,2,1,0,0,1
527,2013,2,11,5,2,2,5
527,2014,32,2,2,0,0,1
527,2014,33,1,1,0,1,1
527,2014,34,7,7,0,3,5
527,2014,35,5,4,0,3,4
527,2014,36,7,5,0,3,5
527,2014,39,1,1,0,0,1
527,2014,40,5,4,0,2,3
527,2014,41,2,1,0,1,1
527,2014,43,7,2,1,1,3
527,2014,45,2,3,0,1,1
527,2015,31,6,4,0,0,4
527,2015,32,7,3,0,3,5
527,2015,33,5,1,1,2,2
527,2015,34,2,1,0,1,1
527,2015,35,4,0,0,2,2
527,2015,37,3,0,0,1,1
527,2016,19,11,1,0,0,4
527,2016,20,9,3,1,3,4
527,2016,21,4,2,2,1,2
527,2016,22,3,2,0,1,1
527,2016,23,7,2,0,2,4
527,2016,32,2,0,0,1,1
527,2016,33,1,1,0,0,1
527,2016,34,9,4,2,4,5
527,2016,36,3,1,0,1,1
527,2017,29,2,2,1,2,2
527,2017,30,4,0,0,1,1
527,2017,31,1,1,0,0,2
527,2017,32,2,1,0,1,1
527,2017,33,12,4,1,2,5
527,2017,36,9,4,1,2,3
527,2017,37,5,2,0,1,2
527,2017,38,8,2,1,2,4
527,2017,40,3,3,1,2,2
527,2017,41,7,3,0,2,3
527,2017,42,10,4,2,3,5
527,2017,43,5,3,0,2,3
527,2018,6,1,2,0,1,1
527,2018,19,12,5,2,2,5
527,2018,20,1,1,0,0,1
527,2018,21,6,3,2,4,4
527,2018,22,7,0,1,2,3
527,2018,23,7,3,0,2,4
527,2018,28,5,0,1,1,2
527,2018,29,8,4,1,4,5
527,2018,30,10,3,0,4,4
527,2018,31,10,5,0,3,4
527,2018,32,1,1,0,0,1
527,2018,33,5,1,0,0,2
527,2018,35,8,3,0,2,4
527,2018,36,3,2,0,1,2
527,2018,37,4,2,0,3,3
527,2018,39,3,1,0,0,2
527,2019,19,1,2,0,1,1
527,2019,20,1,1,0,0,1
527,2019,23,13,3,1,2,5
527,2019,24,8,3,0,1,3
527,2019,25,3,2,1,2,2
527,2019,27,5,2,1,2,2
527,2019,28,1,1,1,1,1
527,2019,29,8,5,0,3,4
527,2019,30,5,1,0,0,2
527,2019,31,3,2,0,1,2
527,2019,33,6,2,0,2,3
527,2019,34,3,1,1,0,1
527,2019,35,4,4,2,2,3
527,2019,52,6,2,2,3,3
527,2020,38,6,5,1,4,5
527,2020,41,2,2,0,2,2
527,2020,42,2,1,1,0,1
527,2020,43,10,4,1,5,5
527,2020,44,1,2,0,1,1
527,2020,45,5,1,0,1,2
527,2020,46,9,1,0,2,4
527,2021,6,1,1,0,1,1
527,2021,7,3,3,1,1,2
527,2021,10,2,1,0,1,1
527,2021,14,5,4,0,2,3
527,2021,15,2,1,0,1,1
527,2021,20,4,0,1,0,2
527,2021,24,9,2,1,2,4
527,2021,25,6,2,0,3,3
527,2021,26,2,3,1,2,2
527,2021,27,8,2,0,2,3
527,2021,28,3,2,0,2,2
527,2021,29,8,6,1,3,5
527,2021,33,7,2,1,2,3
527,2021,34,9,3,0,3,5
527,2021,35,2,0,0,0,1
527,2021,36,2,2,0,1,2
527,2021,37,6,3,0,1,4
527,2021,38,11,4,0,2,5
527,2021,40,10,3,0,2,3
527,2021,41,5,4,0,3,4
528,2009,21,5,3,0,2,2
528,2010,39,11,6,1,4,5
528,2010,40,1,1,0,1,1
528,2010,42,8,6,1,4,5
528,2010,43,9,5,1,5,5
528,2010,44,1,1,1,0,1
528,2010,45,5,3,0,3,3
528,2010,46,3,1,0,1,1
528,2010,49,1,1,0,0,1
528,2011,33,3,0,0,0,1
528,2012,28,6,4,0,2,3
528,2012,37,8,5,0,4,5
528,2012,39,3,2,0,1,2
528,2012,42,2,2,0,1,1
528,2012,43,3,1,1,2,2
528,2013,43,1,1,0,0,1
528,2014,49,3,0,0,1,1
528,2015,17,5,2,2,3,4
528,2015,24,1,2,0,1,2
528,2015,40,11,4,1,3,4
528,2016,1,2,1,0,1,1
528,2016,30,12,3,1,3,5
528,2016,41,7,3,0,3,4
528,2016,44,2,1,0,0,1
528,2016,45,1,1,0,1,1
528,2017,13,1,1,0,0,1
528,2017,14,2,1,0,1,1
528,2018,28,6,1,0,1,2
528,2020,16,3,1,0,2,2
528,2020,21,1,0,1,1,1
528,2022,2,4,1,0,3,3
528,2022,13,2,1,0,1,1
528,2022,24,3,2,1,1,3
529,2009,1,1,1,0,1,1
529,2010,41,1,1,0,0,1
529,2011,15,5,4,2,1,3
529,2011,17,2,1,0,1,1
529,2011,18,2,2,0,1,1
529,2011,19,1,1,0,0,1
529,2013,32,9,5,0,3,5
529,2014,13,1,1,0,0,1
529,2014,24,9,6,0,4,5
529,2014,30,1,1,0,0,1
529,2015,15,6,2,1,0,3
529,2016,11,2,2,0,1,1
529,2016,14,1,0,0,0,1
529,2016,23,2,2,0,2,2
529,2017,22,6,1,0,2,2
529,2017,46,5,3,0,2,3
529,2017,47,7,3,0,2,3
529,2017,49,10,3,2,5,5
529,2017,50,1,1,0,1,1
529,2018,23,8,7,1,4,5
529,2018,35,6,3,0,1,4
529,2019,32,7,3,0,1,4
529,2019,33,7,3,0,2,4
529,2019,34,11,4,0,2,5
529,2019,35,3,2,0,1,1
529,2019,36,3,0,1,0,1
529,2020,25,5,4,0,2,3
529,2020,41,3,3,1,3,3
529,2020,44,3,2,0,1,2
529,2020,51,1,1,0,1,1
529,2021,21,8,3,1,1,4
529,2021,22,7,1,0,3,3
529,2021,23,7,3,0,2,5
529,2021,24,9,3,1,5,5
529,2021,25,3,1,0,0,1
529,2021,32,11,2,0,2,5
529,2022,5,1,1,0,0,1
529,2022,24,12,2,0,2,4
530,2009,28,10,3,0,4,5
530,2009,29,8,4,1,4,5
530,2009,42,7,3,0,2,4
530,2009,43,1,1,0,0,1
530,2010,6,2,2,0,1,1
530,2010,9,2,1,0,0,1
530,2010,27,8,3,2,2,4
530,2012,25,6,4,0,3,3
530,2012,26,7,5,0,3,4
530,2012,27,3,4,0,1,3
530,2012,28,9,6,0,2,5
530,2012,29,8,1,0,2,4
530,2012,42,3,2,0,2,2
530,2012,46,5,4,1,0,4
530,2013,5,3,1,0,0,1
530,2013,9,7,5,1,3,4
530,2013,20,4,4,0,3,3
530,2013,29,3,4,0,1,2
530,2013,30,4,3,0,2,2
530,2013,31,8,5,0,2,4
530,2013,32,5,4,0,3,4
530,2013,33,10,1,1,3,5
530,2013,51,2,1,0,0,1
530,2014,42,1,1,0,1,1
530,2015,4,1,2,0,1,1
530,2015,26,2,1,0,1,1
530,2015,35,2,2,1,1,1
530,2015,37,9,6,1,3,5
530,2015,39,3,1,0,0,1
530,2016,4,1,2,0,1,1
530,2016,5,2,1,0,0,1
530,2016,16,5,4,1,1,3
530,2016,17,2,0,0,0,1
530,2016,18,2,1,0,0,1
530,2017,4,1,2,0,1,1
530,2017,40,3,2,0,1,1
530,2017,42,11,6,0,4,5
530,2017,43,3,1,1,0,2
530,2017,45,2,1,0,1,1
530,2017,46,1,2,0,1,1
530,2018,16,11,4,1,3,5
530,2018,19,8,2,1,2,3
530,2018,21,6,3,0,1,3
530,2018,22,11,3,0,4,5
530,2018,23,8,4,3,2,5
530,2018,24,6,2,0,2,3
530,2018,42,7,6,0,4,4
530,2019,6,1,2,0,0,1
530,2019,23,4,1,2,2,2
530,2019,24,4,4,0,2,3
530,2019,29,4,1,0,2,3
530,2019,30,0,1,1,1,1
530,2019,31,2,1,1,1,1
530,2019,32,7,4,2,4,4
530,2019,33,1,1,0,1,1
530,2019,35,8,4,1,2,4
530,2019,36,5,2,0,1,2
530,2019,37,1,2,1,1,2
530,2019,38,9,5,1,4,5
530,2019,39,13,1,0,3,4
530,2019,40,2,0,0,1,1
530,2019,42,12,1,1,3,4
530,2019,45,5,2,0,1,2
530,2019,48,6,4,0,4,4
530,2019,52,7,4,0,2,5
530,2020,3,2,1,0,1,1
530,2020,29,4,0,0,1,2
530,2021,7,6,2,1,2,2
530,2021,20,2,1,0,1,1
530,2021,21,10,7,1,3,5
530,2021,22,3,2,0,2,2
530,2021,24,8,8,1,3,5
531,2009,12,2,1,0,1,1
531,2009,23,5,2,1,1,2
531,2009,30,3,0,1,1,1
531,2009,40,7,4,1,2,4
531,2010,28,4,2,0,2,2
531,2012,9,2,1,0,1,1
531,2012,10,4,3,1,3,3
531,2012,32,4,3,0,2,2
531,2013,9,2,1,0,0,1
531,2013,11,2,1,0,0,1
531,2013,13,9,4,1,3,4
531,2013,14,1,3,0,1,1
531,2013,16,2,1,0,1,1
531,2013,20,1,1,0,0,1
531,2013,52,2,1,0,1,1
531,2014,26,7,5,0,3,4
531,2014,28,9,5,0,5,5
531,2014,33,1,1,0,0,1
531,2015,6,2,1,0,1,1
531,2015,8,2,1,0,1,1
531,2015,9,4,3,2,1,2
531,2015,42,7,5,1,4,5
531,2016,11,1,1,0,1,1
531,2016,12,7,4,1,2,4
531,2016,13,12,5,0,4,5
531,2016,14,3,4,1,1,2
531,2016,15,9,2,0,3,5
531,2016,26,5,4,1,3,4
531,2016,27,5,3,1,3,3
531,2016,28,12,4,3,4,5
531,2016,29,2,3,0,2,2
531,2016,31,4,3,1,1,2
531,2016,38,4,2,1,2,3
531,2017,25,4,1,0,0,1
531,2017,26,9,3,0,1,4
531,2017,29,10,6,0,4,5
531,2017,30,7,2,1,4,4
531,2017,32,11,1,1,0,4
531,2017,33,8,3,0,2,3
531,2018,5,2,1,0,1,1
531,2018,16,5,4,0,3,3
531,2018,20,5,5,1,3,3
531,2018,22,12,4,3,3,5
531,2018,23,0,1,0,1,1
531,2018,24,10,1,0,3,4
531,2018,25,12,5,2,4,5
531,2018,26,4,2,1,2,2
531,2019,19,1,1,0,1,1
531,2019,22,9,3,1,3,4
531,2019,33,7,4,1,2,3
531,2019,34,7,1,0,1,2
531,2019,35,1,1,0,1,1
531,2019,36,6,3,0,0,3
531,2019,37,6,3,0,2,3
531,2021,42,3,2,0,2,2
531,2022,28,10,7,1,4,5
531,2022,35,8,5,1,2,4
531,2022,41,4,3,1,3,3
533,2009,38,2,1,0,1,1
533,2010,40,4,3,0,1,2
533,2012,27,1,1,0,1,1
533,2012,36,5,4,0,0,4
533,2012,42,1,1,0,1,1
533,2012,46,2,1,0,0,1
533,2013,10,1,1,0,1,1
533,2013,11,2,1,0,0,1
533,2013,13,2,1,0,1,1
533,2013,35,4,2,0,1,2
533,2013,40,7,5,0,4,5
533,2015,9,8,5,0,3,5
533,2015,10,0,2,1,1,1
533,2015,18,5,2,0,0,2
533,2015,37,11,1,0,2,4
533,2016,2,2,2,0,0,1
533,2016,16,1,2,0,1,1
533,2017,8,1,1,0,1,1
533,2018,42,2,2,0,0,2
533,2018,43,2,1,1,2,2
533,2018,44,3,1,1,1,1
533,2018,45,5,2,2,1,2
533,2020,12,8,5,1,2,4
533,2021,46,11,4,0,3,5
533,2022,1,7,3,1,3,5
533,2022,43,1,1,0,1,1
534,2009,14,2,1,0,1,1
534,2010,35,3,2,0,1,2
534,2010,37,4,4,0,2,2
534,2011,2,1,2,0,1,1
534,2011,39,5,4,0,2,3
534,2012,7,1,1,0,0,1
534,2015,9,11,4,1,3,5
534,2015,21,2,2,0,1,1
534,2015,40,2,1,0,0,1
534,2016,36,4,1,0,1,2
534,2016,41,4,2,1,1,2
534,2017,23,13,4,1,2,5
534,2017,24,10,5,0,4,5
534,2017,25,6,4,1,2,2
534,2017,26,4,1,0,1,2
534,2017,27,7,1,0,2,2
534,2017,43,5,1,0,2,2
534,2018,29,2,1,0,1,1
534,2018,30,10,4,0,1,5
534,2018,31,11,6,0,4,5
534,2018,33,3,1,1,1,2
534,2018,38,2,3,0,2,2
534,2019,4,10,6,0,4,5
534,2019,35,3,2,1,0,1
534,2020,10,7,3,2,0,4
535,2009,16,1,1,0,0,1
535,2009,19,3,1,0,1,1
535,2010,8,1,1,0,1,1
535,2010,48,1,1,0,1,1
535,2011,22,2,2,0,0,1
535,2011,40,8,5,0,2,5
535,2013,29,2,1,0,1,1
535,2014,4,1,1,0,1,1
535,2014,18,2,3,0,1,1
535,2014,28,2,2,0,1,1
535,2015,27,4,2,0,1,2
535,2015,28,7,1,0,2,3
535,2015,29,5,1,2,2,2
535,2015,30,4,2,0,2,2
535,2015,42,4,2,0,1,2
535,2016,8,2,2,2,1,2
535,2016,24,11,5,1,3,5
535,2017,10,1,2,0,1,1
535,2017,17,6,2,0,4,4
535,2018,14,10,4,1,4,5
535,2018,29,5,4,2,3,4
535,2019,21,1,1,0,0,1
535,2020,26,4,3,0,2,2
535,2020,48,3,1,1,2,2
535,2022,30,10,5,0,2,5
537,2009,22,2,1,0,1,1
537,2010,27,2,1,0,1,1
537,2012,22,1,1,0,1,1
537,2012,50,2,1,0,1,1
537,2013,11,2,1,0,1,1
537,2013,18,2,1,0,0,1
537,2015,11,7,3,0,3,4
537,2015,21,2,1,0,0,1
537,2017,43,11,4,1,4,5
537,2018,7,9,3,0,2,4
537,2019,27,9,2,0,1,4
537,2019,32,7,6,2,4,5
537,2019,33,8,2,1,0,3
537,2019,34,8,4,0,4,4
537,2019,35,2,1,0,1,1
537,2019,36,3,3,0,2,2
537,2019,37,3,0,0,0,1
537,2019,39,7,2,0,3,3
537,2019,40,5,1,0,1,2
537,2019,41,4,2,1,2,2
537,2019,43,2,0,0,1,1
537,2019,44,9,2,1,2,4
537,2019,49,5,3,0,2,2
537,2020,10,5,1,1,3,3
537,2020,42,3,0,1,0,2
537,2021,44,5,1,0,2,2
537,2022,5,2,1,0,0,1
537,2022,52,1,2,0,1,1
538,2011,2,1,1,0,0,1
538,2011,29,1,1,0,0,1
538,2011,30,1,1,0,1,1
538,2011,31,2,1,0,1,1
538,2011,32,2,1,0,1,1
538,2011,33,3,3,1,2,2
538,2011,34,4,2,0,1,2
538,2011,35,2,2,0,2,2
538,2011,37,3,2,0,2,2
538,2011,38,3,2,0,2,2
538,2011,40,4,3,0,3,3
538,2011,41,2,2,0,1,1
538,2011,42,2,0,0,0,1
538,2012,15,2,1,0,1,1
538,2012,17,6,4,1,4,4
538,2012,18,11,3,0,5,5
538,2012,19,1,2,0,1,1
538,2012,21,7,1,0,2,3
538,2012,24,5,3,0,3,3
538,2012,30,3,3,0,2,3
538,2012,31,3,2,0,0,2
538,2012,32,1,2,0,1,1
538,2012,33,2,1,0,1,1
538,2012,34,10,7,0,4,5
538,2012,35,4,3,0,1,2
538,2012,36,5,5,0,2,5
538,2012,37,9,5,0,3,5
538,2013,9,2,1,0,1,1
538,2013,11,2,2,0,1,1
538,2013,12,2,1,0,0,1
538,2013,13,5,4,2,4,4
538,2013,14,1,1,0,0,1
538,2013,15,9,7,2,3,5
538,2014,35,9,6,0,3,5
538,2015,26,2,1,0,0,1
538,2015,28,4,2,0,1,2
538,2015,29,3,2,0,2,2
538,2015,30,2,1,1,0,1
538,2016,28,2,1,0,0,1
538,2016,44,2,1,0,1,1
538,2018,35,7,7,0,4,5
